ID;TITLE;DATE;LOCATION;LINK;FIGHT_LINKS_SCRAPED;FIGHT_DATA_SCRAPED
d247691a6c0e9034;UFC FIGHT NIGHT: DERN VS. RODRIGUEZ;2021-10-09;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/d247691a6c0e9034;True;False
e15d0a2519d6a0b5;UFC FIGHT NIGHT: SANTOS VS. WALKER;2021-10-02;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/e15d0a2519d6a0b5;True;False
0eec866a077889f0;UFC 266: VOLKANOVSKI VS. ORTEGA;2021-09-25;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/0eec866a077889f0;True;False
4c27ca8c8481f79a;UFC FIGHT NIGHT: SMITH VS. SPANN;2021-09-18;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/4c27ca8c8481f79a;True;False
b9532d815060de7f;UFC FIGHT NIGHT: BRUNSON VS. TILL;2021-09-04;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/b9532d815060de7f;True;False
0db9d2486d564a3c;UFC FIGHT NIGHT: BARBOZA VS. CHIKADZE;2021-08-28;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/0db9d2486d564a3c;True;False
2f13e4020cea5b38;UFC FIGHT NIGHT: CANNONIER VS. GASTELUM;2021-08-21;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/2f13e4020cea5b38;True;False
972197a8c61ac413;UFC 265: LEWIS VS. GANE;2021-08-07;HOUSTON, TEXAS, USA;http://ufcstats.com/event-details/972197a8c61ac413;True;False
320edfb0332b7073;UFC FIGHT NIGHT: HALL VS. STRICKLAND;2021-07-31;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/320edfb0332b7073;True;False
e57f0b06ea39e360;UFC FIGHT NIGHT: SANDHAGEN VS. DILLASHAW;2021-07-24;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/e57f0b06ea39e360;True;False
40389d39a92f5bfa;UFC FIGHT NIGHT: MAKHACHEV VS. MOISES;2021-07-17;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/40389d39a92f5bfa;True;False
8a0be41c0380188d;UFC 264: POIRIER VS. MCGREGOR 3;2021-07-10;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/8a0be41c0380188d;True;False
a1d6b308781aa2f5;UFC FIGHT NIGHT: GANE VS. VOLKOV;2021-06-26;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/a1d6b308781aa2f5;True;False
9ddfb3369a3b0394;UFC FIGHT NIGHT: JUNG VS. IGE;2021-06-19;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/9ddfb3369a3b0394;True;False
0b64d0fed453ef7f;UFC 263: ADESANYA VS. VETTORI 2;2021-06-12;GLENDALE, ARIZONA, USA;http://ufcstats.com/event-details/0b64d0fed453ef7f;True;False
3b2485c8d5c8b580;UFC FIGHT NIGHT: ROZENSTRUIK VS. SAKAI;2021-06-05;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/3b2485c8d5c8b580;True;False
277ffed20cf07aea;UFC FIGHT NIGHT: FONT VS. GARBRANDT;2021-05-22;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/277ffed20cf07aea;True;False
744f50016c39c26c;UFC 262: OLIVEIRA VS. CHANDLER;2021-05-15;HOUSTON, TEXAS, USA;http://ufcstats.com/event-details/744f50016c39c26c;True;False
58a36b4ccf5dc30e;UFC FIGHT NIGHT: RODRIGUEZ VS. WATERSON;2021-05-08;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/58a36b4ccf5dc30e;True;False
d57e6a8971b6d2bd;UFC FIGHT NIGHT: REYES VS. PROCHAZKA;2021-05-01;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/d57e6a8971b6d2bd;True;False
27541033b97c076d;UFC 261: USMAN VS. MASVIDAL 2;2021-04-24;JACKSONVILLE, FLORIDA, USA;http://ufcstats.com/event-details/27541033b97c076d;True;False
4a35913bd9aa4161;UFC FIGHT NIGHT: WHITTAKER VS. GASTELUM;2021-04-17;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/4a35913bd9aa4161;True;False
9114c8ded5ccd71d;UFC FIGHT NIGHT: VETTORI VS. HOLLAND;2021-04-10;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/9114c8ded5ccd71d;True;False
6597b611f1c32555;UFC 260: MIOCIC VS. NGANNOU;2021-03-27;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/6597b611f1c32555;True;False
c36e1f4fa755ffb4;UFC FIGHT NIGHT: BRUNSON VS. HOLLAND;2021-03-20;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/c36e1f4fa755ffb4;True;False
8c90c1563972e44d;UFC FIGHT NIGHT: EDWARDS VS. MUHAMMAD;2021-03-13;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/8c90c1563972e44d;True;False
6e2b1d631832921d;UFC 259: BLACHOWICZ VS. ADESANYA;2021-03-06;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/6e2b1d631832921d;True;False
81b57acd6975ac06;UFC FIGHT NIGHT: ROZENSTRUIK VS. GANE;2021-02-27;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/81b57acd6975ac06;True;False
bfe95ec546692b13;UFC FIGHT NIGHT: BLAYDES VS. LEWIS;2021-02-20;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/bfe95ec546692b13;True;False
3f7c14c7eca7195d;UFC 258: USMAN VS. BURNS;2021-02-13;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/3f7c14c7eca7195d;True;False
a1153013cb5f628f;UFC FIGHT NIGHT: OVEREEM VS. VOLKOV;2021-02-06;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/a1153013cb5f628f;True;False
4304992c2acc187b;UFC 257: POIRIER VS. MCGREGOR;2021-01-23;ABU DHABI, ABU DHABI, UNITED ARAB EMIRATES;http://ufcstats.com/event-details/4304992c2acc187b;True;False
56116537d71a578c;UFC FIGHT NIGHT: CHIESA VS. MAGNY;2021-01-20;ABU DHABI, ABU DHABI, UNITED ARAB EMIRATES;http://ufcstats.com/event-details/56116537d71a578c;True;False
307064d3e0f036c2;UFC FIGHT NIGHT: HOLLOWAY VS. KATTAR;2021-01-16;ABU DHABI, ABU DHABI, UNITED ARAB EMIRATES;http://ufcstats.com/event-details/307064d3e0f036c2;True;False
e49c2db95e572dc8;UFC FIGHT NIGHT: THOMPSON VS. NEAL;2020-12-19;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/e49c2db95e572dc8;True;False
d0d43cb9b14f231c;UFC 256: FIGUEIREDO VS. MORENO;2020-12-12;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/d0d43cb9b14f231c;True;False
398b440e73d55b8b;UFC FIGHT NIGHT: HERMANSSON VS. VETTORI;2020-12-05;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/398b440e73d55b8b;True;False
992c82450d96f726;UFC FIGHT NIGHT: SMITH VS. CLARK;2020-11-28;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/992c82450d96f726;True;False
bbb15f301e4a490a;UFC 255: FIGUEIREDO VS. PEREZ;2020-11-21;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/bbb15f301e4a490a;True;False
3bc27ec15facbcf3;UFC FIGHT NIGHT: FELDER VS. DOS ANJOS;2020-11-14;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/3bc27ec15facbcf3;True;False
41dca66f9dadfc86;UFC FIGHT NIGHT: SANTOS VS. TEIXEIRA;2020-11-07;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/41dca66f9dadfc86;True;False
ad044be25c94dcfd;UFC FIGHT NIGHT: HALL VS. SILVA;2020-10-31;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/ad044be25c94dcfd;True;False
c3c38c86f5ab9b5c;UFC 254: KHABIB VS. GAETHJE;2020-10-24;ABU DHABI, ABU DHABI, UNITED ARAB EMIRATES;http://ufcstats.com/event-details/c3c38c86f5ab9b5c;True;False
d4f364dd076bb0e2;UFC FIGHT NIGHT: ORTEGA VS. THE KOREAN ZOMBIE;2020-10-17;ABU DHABI, ABU DHABI, UNITED ARAB EMIRATES;http://ufcstats.com/event-details/d4f364dd076bb0e2;True;False
fd4578cac86d75ca;UFC FIGHT NIGHT: MORAES VS. SANDHAGEN;2020-10-10;ABU DHABI, ABU DHABI, UNITED ARAB EMIRATES;http://ufcstats.com/event-details/fd4578cac86d75ca;True;False
805ad1801eb26abb;UFC FIGHT NIGHT: HOLM VS. ALDANA;2020-10-03;ABU DHABI, ABU DHABI, UNITED ARAB EMIRATES;http://ufcstats.com/event-details/805ad1801eb26abb;True;False
e69c5ce12f4e762b;UFC 253: ADESANYA VS. COSTA;2020-09-26;ABU DHABI, ABU DHABI, UNITED ARAB EMIRATES;http://ufcstats.com/event-details/e69c5ce12f4e762b;True;False
831b937811804dad;UFC FIGHT NIGHT: COVINGTON VS. WOODLEY;2020-09-19;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/831b937811804dad;True;False
9c37681096c6f3a9;UFC FIGHT NIGHT: WATERSON VS. HILL;2020-09-12;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/9c37681096c6f3a9;True;False
542db012217ecb83;UFC FIGHT NIGHT: OVEREEM VS. SAKAI;2020-09-05;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/542db012217ecb83;True;False
e29cf523ebd155c5;UFC FIGHT NIGHT: SMITH VS. RAKIC;2020-08-29;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/e29cf523ebd155c5;True;False
af1e5c64b8663aa0;UFC FIGHT NIGHT: MUNHOZ VS. EDGAR;2020-08-22;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/af1e5c64b8663aa0;True;False
bda04c573563cc2e;UFC 252: MIOCIC VS. CORMIER 3;2020-08-15;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/bda04c573563cc2e;True;False
7a82635ffa9b59fe;UFC FIGHT NIGHT: LEWIS VS. OLEINIK;2020-08-08;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/7a82635ffa9b59fe;True;False
3746e21bb508391a;UFC FIGHT NIGHT: BRUNSON VS. SHAHBAZYAN;2020-08-01;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/3746e21bb508391a;True;False
dde70a112e053a6c;UFC FIGHT NIGHT: WHITTAKER VS. TILL;2020-07-25;ABU DHABI, ABU DHABI, UNITED ARAB EMIRATES;http://ufcstats.com/event-details/dde70a112e053a6c;True;False
ddbd0d6259ce57cc;UFC FIGHT NIGHT: FIGUEIREDO VS. BENAVIDEZ 2;2020-07-18;ABU DHABI, ABU DHABI, UNITED ARAB EMIRATES;http://ufcstats.com/event-details/ddbd0d6259ce57cc;True;False
18f5669a92e99d92;UFC FIGHT NIGHT: KATTAR VS. IGE;2020-07-15;ABU DHABI, ABU DHABI, UNITED ARAB EMIRATES;http://ufcstats.com/event-details/18f5669a92e99d92;True;False
dbd198f780286aca;UFC 251: USMAN VS. MASVIDAL;2020-07-11;ABU DHABI, ABU DHABI, UNITED ARAB EMIRATES;http://ufcstats.com/event-details/dbd198f780286aca;True;False
c32eab6c2119e989;UFC FIGHT NIGHT: POIRIER VS. HOOKER;2020-06-27;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/c32eab6c2119e989;True;False
2eab7a6c8b0ed8cc;UFC FIGHT NIGHT: BLAYDES VS. VOLKOV;2020-06-20;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/2eab7a6c8b0ed8cc;True;False
1e13936d708bcff7;UFC FIGHT NIGHT: EYE VS. CALVILLO;2020-06-13;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/1e13936d708bcff7;True;False
4c12aa7ca246e7a4;UFC 250: NUNES VS. SPENCER;2020-06-06;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/4c12aa7ca246e7a4;True;False
14b9e0f2679a2205;UFC FIGHT NIGHT: WOODLEY VS. BURNS;2020-05-30;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/14b9e0f2679a2205;True;False
dfb965c9824425db;UFC FIGHT NIGHT: OVEREEM VS. HARRIS;2020-05-16;JACKSONVILLE, FLORIDA, USA;http://ufcstats.com/event-details/dfb965c9824425db;True;False
5f8e00c27b7e7410;UFC FIGHT NIGHT: SMITH VS. TEIXEIRA;2020-05-13;JACKSONVILLE, FLORIDA, USA;http://ufcstats.com/event-details/5f8e00c27b7e7410;True;False
898337ef520fe4d3;UFC 249: FERGUSON VS. GAETHJE;2020-05-09;JACKSONVILLE, FLORIDA, USA;http://ufcstats.com/event-details/898337ef520fe4d3;True;False
53278852bcd91e11;UFC FIGHT NIGHT: LEE VS. OLIVEIRA;2020-03-14;BRASILIA, DISTRITO FEDERAL, BRAZIL;http://ufcstats.com/event-details/53278852bcd91e11;True;False
0b5b6876c2a4723f;UFC 248: ADESANYA VS. ROMERO;2020-03-07;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/0b5b6876c2a4723f;True;False
fc9a9559a05f2704;UFC FIGHT NIGHT: BENAVIDEZ VS. FIGUEIREDO;2020-02-29;NORFOLK, VIRGINIA, USA;http://ufcstats.com/event-details/fc9a9559a05f2704;True;False
33b2f68ef95252e0;UFC FIGHT NIGHT: FELDER VS. HOOKER;2020-02-22;AUCKLAND, NEW ZEALAND;http://ufcstats.com/event-details/33b2f68ef95252e0;True;False
5df17b3620145578;UFC FIGHT NIGHT: ANDERSON VS. BLACHOWICZ;2020-02-15;RIO RANCHO, NEW MEXICO, USA;http://ufcstats.com/event-details/5df17b3620145578;True;False
b26d3e3746fb4024;UFC 247: JONES VS. REYES;2020-02-08;HOUSTON, TEXAS, USA;http://ufcstats.com/event-details/b26d3e3746fb4024;True;False
44aa652b181bcf68;UFC FIGHT NIGHT: BLAYDES VS. DOS SANTOS;2020-01-25;RALEIGH, NORTH CAROLINA, USA;http://ufcstats.com/event-details/44aa652b181bcf68;True;False
0c1773639c795466;UFC 246: MCGREGOR VS. COWBOY;2020-01-18;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/0c1773639c795466;True;False
74fefd43f073cd2f;UFC FIGHT NIGHT: EDGAR VS. THE KOREAN ZOMBIE;2019-12-21;BUSAN, SOUTH KOREA;http://ufcstats.com/event-details/74fefd43f073cd2f;True;False
4565d435005319c0;UFC 245: USMAN VS. COVINGTON;2019-12-14;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/4565d435005319c0;True;False
b09890ba7ce1d1e2;UFC FIGHT NIGHT: OVEREEM VS. ROZENSTRUIK;2019-12-07;WASHINGTON, DC, USA;http://ufcstats.com/event-details/b09890ba7ce1d1e2;True;False
81ca2c245b19b3c5;UFC FIGHT NIGHT: BLACHOWICZ VS. JACARE;2019-11-16;SAO PAULO, SAO PAULO, BRAZIL;http://ufcstats.com/event-details/81ca2c245b19b3c5;True;False
8d5daf67983b65ba;UFC FIGHT NIGHT: ZABIT VS. KATTAR;2019-11-09;MOSCOW, MOSCOW, RUSSIA;http://ufcstats.com/event-details/8d5daf67983b65ba;True;False
fd87b1bbfcde9d5e;UFC 244: MASVIDAL VS. DIAZ;2019-11-02;NEW YORK CITY, NEW YORK, USA;http://ufcstats.com/event-details/fd87b1bbfcde9d5e;True;False
df05aa15b2d66f57;UFC FIGHT NIGHT: MAIA VS. ASKREN;2019-10-26;KALLANG, SINGAPORE;http://ufcstats.com/event-details/df05aa15b2d66f57;True;False
3ae10ac4df3df05c;UFC FIGHT NIGHT: REYES VS. WEIDMAN;2019-10-18;BOSTON, MASSACHUSETTS, USA;http://ufcstats.com/event-details/3ae10ac4df3df05c;True;False
0941df56f6ac954b;UFC FIGHT NIGHT: JOANNA VS. WATERSON;2019-10-12;TAMPA, FLORIDA, USA;http://ufcstats.com/event-details/0941df56f6ac954b;True;False
3cf68c1d17f66af7;UFC 243: WHITTAKER VS. ADESANYA;2019-10-05;MELBOURNE, VICTORIA, AUSTRALIA;http://ufcstats.com/event-details/3cf68c1d17f66af7;True;False
1bf49bf829964144;UFC FIGHT NIGHT: HERMANSSON VS. CANNONIER;2019-09-28;COPENHAGEN, DENMARK;http://ufcstats.com/event-details/1bf49bf829964144;True;False
94a5aaf573f780ad;UFC FIGHT NIGHT: RODRIGUEZ VS. STEPHENS;2019-09-21;MEXICO CITY, DISTRITO FEDERAL, MEXICO;http://ufcstats.com/event-details/94a5aaf573f780ad;True;False
4834ff149dc9542a;UFC FIGHT NIGHT: COWBOY VS. GAETHJE;2019-09-14;VANCOUVER, BRITISH COLUMBIA, CANADA;http://ufcstats.com/event-details/4834ff149dc9542a;True;False
a79bfbc01b2264d6;UFC 242: KHABIB VS. POIRIER;2019-09-07;ABU DHABI, ABU DHABI, UNITED ARAB EMIRATES;http://ufcstats.com/event-details/a79bfbc01b2264d6;True;False
2c104b7e59a72629;UFC FIGHT NIGHT: ANDRADE VS. ZHANG;2019-08-31;SHENZHEN, GUANGDONG, CHINA;http://ufcstats.com/event-details/2c104b7e59a72629;True;False
70167689d6a01793;UFC 241: CORMIER VS. MIOCIC 2;2019-08-17;ANAHEIM, CALIFORNIA, USA;http://ufcstats.com/event-details/70167689d6a01793;True;False
e5d03e4d966126bd;UFC FIGHT NIGHT: SHEVCHENKO VS. CARMOUCHE 2;2019-08-10;MONTEVIDEO, URUGUAY;http://ufcstats.com/event-details/e5d03e4d966126bd;True;False
03da33a102d9a45f;UFC FIGHT NIGHT: COVINGTON VS. LAWLER;2019-08-03;NEWARK, NEW JERSEY, USA;http://ufcstats.com/event-details/03da33a102d9a45f;True;False
abcf7e55a0a9ed89;UFC 240: HOLLOWAY VS. EDGAR;2019-07-27;EDMONTON, ALBERTA, CANADA;http://ufcstats.com/event-details/abcf7e55a0a9ed89;True;False
9e0f28d1f639ad73;UFC FIGHT NIGHT: DOS ANJOS VS. EDWARDS;2019-07-20;SAN ANTONIO, TEXAS, USA;http://ufcstats.com/event-details/9e0f28d1f639ad73;True;False
2f8f3c69522db931;UFC FIGHT NIGHT: DE RANDAMIE VS. LADD;2019-07-13;SACRAMENTO, CALIFORNIA, USA;http://ufcstats.com/event-details/2f8f3c69522db931;True;False
6c9383ffab2725a5;UFC 239: JONES VS. SANTOS;2019-07-06;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/6c9383ffab2725a5;True;False
c0c1bc0766df4c00;UFC FIGHT NIGHT: NGANNOU VS. DOS SANTOS;2019-06-29;MINNEAPOLIS, MINNESOTA, USA;http://ufcstats.com/event-details/c0c1bc0766df4c00;True;False
b16a7e6a627e9789;UFC FIGHT NIGHT: MOICANO VS. THE KOREAN ZOMBIE;2019-06-22;GREENVILLE, SOUTH CAROLINA, USA;http://ufcstats.com/event-details/b16a7e6a627e9789;True;False
e31502e3f79d00c5;UFC 238: CEJUDO VS. MORAES;2019-06-08;CHICAGO, ILLINOIS, USA;http://ufcstats.com/event-details/e31502e3f79d00c5;True;False
cbc071cb20ea59c7;UFC FIGHT NIGHT: GUSTAFSSON VS. SMITH;2019-06-01;STOCKHOLM, SWEDEN;http://ufcstats.com/event-details/cbc071cb20ea59c7;True;False
6b8f28da9a483049;UFC FIGHT NIGHT: DOS ANJOS VS. LEE;2019-05-18;ROCHESTER, NEW YORK, USA;http://ufcstats.com/event-details/6b8f28da9a483049;True;False
9de7c97e1c0d7927;UFC 237: NAMAJUNAS VS. ANDRADE;2019-05-11;RIO DE JANEIRO, RIO DE JANEIRO, BRAZIL;http://ufcstats.com/event-details/9de7c97e1c0d7927;True;False
351264d11286d09a;UFC FIGHT NIGHT: IAQUINTA VS. COWBOY;2019-05-04;OTTAWA, ONTARIO, CANADA;http://ufcstats.com/event-details/351264d11286d09a;True;False
c912f676692c353a;UFC FIGHT NIGHT: JACARE VS. HERMANSSON;2019-04-27;SUNRISE, FLORIDA, USA;http://ufcstats.com/event-details/c912f676692c353a;True;False
7dcf06c1967801c1;UFC FIGHT NIGHT: OVEREEM VS. OLEINIK;2019-04-20;SAINT PETERSBURG, SAINT PETERSBURG, RUSSIA;http://ufcstats.com/event-details/7dcf06c1967801c1;True;False
b0550072e5f0afa7;UFC 236: HOLLOWAY VS. POIRIER 2;2019-04-13;ATLANTA, GEORGIA, USA;http://ufcstats.com/event-details/b0550072e5f0afa7;True;False
9649d75defe0dedb;UFC FIGHT NIGHT: BARBOZA VS. GAETHJE;2019-03-30;PHILADELPHIA, PENNSYLVANIA, USA;http://ufcstats.com/event-details/9649d75defe0dedb;True;False
487c170da059857d;UFC FIGHT NIGHT: THOMPSON VS. PETTIS;2019-03-23;NASHVILLE, TENNESSEE, USA;http://ufcstats.com/event-details/487c170da059857d;True;False
80eacd4da0617c57;UFC FIGHT NIGHT: TILL VS. MASVIDAL;2019-03-16;LONDON, ENGLAND, UNITED KINGDOM;http://ufcstats.com/event-details/80eacd4da0617c57;True;False
e96d8538d3f9d0ed;UFC FIGHT NIGHT: LEWIS VS. DOS SANTOS;2019-03-09;WICHITA, KANSAS, USA;http://ufcstats.com/event-details/e96d8538d3f9d0ed;True;False
2d5fbe2103f97053;UFC 235: JONES VS. SMITH;2019-03-02;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/2d5fbe2103f97053;True;False
6546af7ab545b90c;UFC FIGHT NIGHT: BLACHOWICZ VS. SANTOS;2019-02-23;PRAGUE, CZECH REPUBLIC;http://ufcstats.com/event-details/6546af7ab545b90c;True;False
a7a79b8efbceaaac;UFC FIGHT NIGHT: NGANNOU VS. VELASQUEZ;2019-02-17;PHOENIX, ARIZONA, USA;http://ufcstats.com/event-details/a7a79b8efbceaaac;True;False
b5882371e2a3900d;UFC 234: ADESANYA VS. SILVA;2019-02-09;MELBOURNE, VICTORIA, AUSTRALIA;http://ufcstats.com/event-details/b5882371e2a3900d;True;False
84283233ec42be5f;UFC FIGHT NIGHT: ASSUNCAO VS. MORAES 2;2019-02-02;FORTALEZA, CEARA, BRAZIL;http://ufcstats.com/event-details/84283233ec42be5f;True;False
d4da8995fc91e7ef;UFC FIGHT NIGHT: CEJUDO VS. DILLASHAW;2019-01-19;BROOKLYN, NEW YORK, USA;http://ufcstats.com/event-details/d4da8995fc91e7ef;True;False
c046100aea0dba9a;UFC 232: JONES VS. GUSTAFSSON 2;2018-12-29;LOS ANGELES, CALIFORNIA, USA;http://ufcstats.com/event-details/c046100aea0dba9a;True;False
7a703c565ccaa18f;UFC FIGHT NIGHT: LEE VS. IAQUINTA;2018-12-15;MILWAUKEE, WISCONSIN, USA;http://ufcstats.com/event-details/7a703c565ccaa18f;True;False
2a74bbba57058f12;UFC 231: HOLLOWAY VS. ORTEGA;2018-12-08;TORONTO, ONTARIO, CANADA;http://ufcstats.com/event-details/2a74bbba57058f12;True;False
d1d20e651e6cbc02;UFC FIGHT NIGHT: DOS SANTOS VS. TUIVASA;2018-12-01;ADELAIDE, SOUTH AUSTRALIA, AUSTRALIA;http://ufcstats.com/event-details/d1d20e651e6cbc02;True;False
c7ac79839e86ce33;THE ULTIMATE FIGHTER: HEAVY HITTERS FINALE;2018-11-30;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/c7ac79839e86ce33;True;False
de25520d54eab12d;UFC FIGHT NIGHT: BLAYDES VS. NGANNOU 2;2018-11-24;BEIJING, CHINA;http://ufcstats.com/event-details/de25520d54eab12d;True;False
aa3153a9941b4d44;UFC FIGHT NIGHT: MAGNY VS. PONZINIBBIO;2018-11-17;BUENOS AIRES, BUENOS AIRES, ARGENTINA;http://ufcstats.com/event-details/aa3153a9941b4d44;True;False
42c96a9c4802e2e1;UFC FIGHT NIGHT: KOREAN ZOMBIE VS. RODRIGUEZ;2018-11-10;DENVER, COLORADO, USA;http://ufcstats.com/event-details/42c96a9c4802e2e1;True;False
20821819c401ced8;UFC 230: CORMIER VS. LEWIS;2018-11-03;NEW YORK CITY, NEW YORK, USA;http://ufcstats.com/event-details/20821819c401ced8;True;False
33a331684283900f;UFC FIGHT NIGHT: OEZDEMIR VS. SMITH;2018-10-27;MONCTON, NEW BRUNSWICK, CANADA;http://ufcstats.com/event-details/33a331684283900f;True;False
1ef0eae31904e534;UFC 229: KHABIB VS. MCGREGOR;2018-10-06;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/1ef0eae31904e534;True;False
852454c572675334;UFC FIGHT NIGHT: MARRETA VS. ANDERS;2018-09-22;SAO PAULO, SAO PAULO, BRAZIL;http://ufcstats.com/event-details/852454c572675334;True;False
8d49545dadf9b919;UFC FIGHT NIGHT: HUNT VS. OLEINIK;2018-09-15;MOSCOW, MOSCOW, RUSSIA;http://ufcstats.com/event-details/8d49545dadf9b919;True;False
d5ae8074631762fc;UFC 228: WOODLEY VS. TILL;2018-09-08;DALLAS, TEXAS, USA;http://ufcstats.com/event-details/d5ae8074631762fc;True;False
c0342805a1948cbb;UFC FIGHT NIGHT: GAETHJE VS. VICK;2018-08-25;LINCOLN, NEBRASKA, USA;http://ufcstats.com/event-details/c0342805a1948cbb;True;False
03b1e846b09f721d;UFC 227: DILLASHAW VS. GARBRANDT 2;2018-08-04;LOS ANGELES, CALIFORNIA, USA;http://ufcstats.com/event-details/03b1e846b09f721d;True;False
322a56923b396b4d;UFC FIGHT NIGHT: ALVAREZ VS. POIRIER 2;2018-07-28;CALGARY, ALBERTA, CANADA;http://ufcstats.com/event-details/322a56923b396b4d;True;False
4f732e58ed907eff;UFC FIGHT NIGHT: SHOGUN VS. SMITH;2018-07-22;HAMBURG, HAMBURG, GERMANY;http://ufcstats.com/event-details/4f732e58ed907eff;True;False
b45d6b73f4ca4467;UFC FIGHT NIGHT: DOS SANTOS VS. IVANOV;2018-07-14;BOISE, IDAHO, USA;http://ufcstats.com/event-details/b45d6b73f4ca4467;True;False
35585d970300d45a;UFC 226: MIOCIC VS. CORMIER;2018-07-07;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/35585d970300d45a;True;False
8215e4fe24e8e81b;THE ULTIMATE FIGHTER: UNDEFEATED FINALE;2018-07-06;LAS VEGAS, NEVADA, USA;http://ufcstats.com/event-details/8215e4fe24e8e81b;True;False
ac5f67109accb482;UFC FIGHT NIGHT: COWBOY VS. EDWARDS;2018-06-23;KALLANG, SINGAPORE;http://ufcstats.com/event-details/ac5f67109accb482;True;False
2eae41f61776c60f;UFC 225: WHITTAKER VS. ROMERO 2;2018-06-09;CHICAGO, ILLINOIS, USA;http://ufcstats.com/event-details/2eae41f61776c60f;True;False
d29b5c4f22c6357d;UFC FIGHT NIGHT: RIVERA VS. MORAES;2018-06-01;UTICA, NEW YORK, USA;http://ufcstats.com/event-details/d29b5c4f22c6357d;True;False
f5990c11974d8e9c;UFC FIGHT NIGHT: THOMPSON VS. TILL;2018-05-27;LIVERPOOL, ENGLAND, UNITED KINGDOM;http://ufcstats.com/event-details/f5990c11974d8e9c;True;False
3144121470023e9a;UFC FIGHT NIGHT: MAIA VS. USMAN;2018-05-19;SANTIAGO, CHILE;http://ufcstats.com/event-details/3144121470023e9a;True;False
67ec58d7cf599835;UFC 224: NUNES VS. PENNINGTON;2018-05-12;RIO DE JANEIRO, RIO DE JANEIRO, BRAZIL;http://ufcstats.com/event-details/67ec58d7cf599835;True;False
ad99fa5325519169;UFC FIGHT NIGHT: BARBOZA VS. LEE;2018-04-21;ATLANTIC CITY, NEW JERSEY, USA;http://ufcstats.com/event-details/ad99fa5325519169;True;False
